
He 650	BCA-2-1-Wuhan	2025-10-14T09:44:21	time_sec	5 amu	5 amu	5 amu	5 amu	5 amu	5 amu
698.450	8.121744E-15	5.659022E-15	7.548384E-15	1.337871E-14	4.456632E-15	1.549693E-14
706.552	3.033462E-14	4.294649E-15	2.032855E-14	9.338997E-15	7.119125E-16	9.243398E-15
714.661	2.273685E-14	1.484486E-14	1.537992E-14	2.159517E-14	6.034123E-15	6.695017E-15
722.771	2.279329E-14	2.672316E-15	4.413532E-16	8.755562E-15	1.121274E-14	4.597957E-15
730.887	2.567116E-14	3.766837E-14	1.083437E-14	6.681797E-15	4.016282E-15	6.742382E-15
739.001	4.933909E-14	5.147533E-14	3.988321E-15	2.802304E-15	1.471084E-14	2.346593E-16
747.014	2.132210E-15	4.246483E-14	1.584044E-15	1.308145E-14	2.213075E-15	1.621579E-15
755.119	1.970984E-15	1.673523E-14	1.796961E-14	1.099307E-14	4.660934E-15	9.518866E-15
763.226	1.328500E-14	5.483891E-14	1.894704E-14	8.965659E-15	1.522825E-15	1.631642E-14
771.334	4.365992E-14	4.258372E-15	1.423522E-14	1.367900E-15	4.838029E-15	1.194947E-14
779.446	1.712217E-14	1.616288E-15	5.801102E-15	1.780688E-14	8.457294E-15	3.472400E-15
787.556	3.711013E-14	5.459506E-15	1.020760E-15	2.494465E-15	5.872393E-15	2.916800E-15
795.663	5.079013E-14	1.622334E-15	1.995471E-14	1.722095E-15	4.593924E-15	1.151152E-14
803.778	2.444988E-14	4.391587E-14	2.305023E-14	1.295852E-15	8.783019E-15	1.069859E-14
811.887	9.516349E-15	2.339789E-15	3.817021E-15	1.044087E-14	7.852445E-15	8.164823E-15
819.894	9.282568E-15	3.063289E-16	1.184404E-14	1.529125E-14	1.133845E-14	1.096813E-14
828.012	4.952854E-14	1.347444E-14	2.337571E-14	3.948518E-15	7.863280E-15	5.924162E-15
836.121	3.833140E-15	7.093928E-16	7.195704E-15	8.250221E-15	1.487810E-15	2.638939E-15
844.233	2.459095E-14	2.152363E-15	2.263205E-15	1.732673E-15	1.244309E-14	3.362313E-15
852.342	1.335352E-14	1.914353E-14	2.189644E-15	7.541330E-15	8.436640E-16	2.677481E-15
860.446	2.779128E-14	3.924435E-14	2.261191E-14	9.687143E-15	6.798688E-15	9.067810E-15
868.551	5.832341E-15	2.698716E-14	6.484295E-15	1.190752E-14	1.127849E-14	7.659481E-15
876.568	4.811377E-14	8.407918E-15	2.039908E-14	1.310866E-14	1.176897E-14	6.831437E-15
884.771	4.796471E-16	3.812585E-14	1.862560E-14	1.113464E-16	9.451854E-15	1.256213E-14
892.782	4.301502E-14	1.693676E-14	1.864188E-16	2.066762E-14	1.086560E-14	3.777972E-15
900.894	7.767450E-14	2.386543E-14	2.357825E-14	1.324671E-14	1.176293E-14	9.726443E-15
909.001	1.259979E-14	1.907502E-14	7.444597E-15	5.004545E-15	4.372241E-15	4.942578E-15
917.109	4.059260E-14	3.521572E-14	1.992548E-14	1.657299E-14	1.078071E-14	6.735329E-15
925.219	2.539305E-15	8.000825E-15	4.121331E-16	1.901758E-14	2.704562E-15	7.489183E-15
933.232	2.614274E-14	8.482488E-15	5.442375E-15	2.772376E-14	6.788359E-15	1.243528E-14
941.451	7.255162E-16	1.446396E-14	3.637643E-16	2.247234E-14	1.121577E-14	8.154994E-15
